,Age,Children,Churn,Contacts,DeviceProtection,Email,Fiber Optic,Income,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Male,Married,MonthlyCharge,Multiple,Never Married,Nonbinary,One year,OnlineBackup,OnlineSecurity,Outage_sec_perweek,PaperlessBilling,Phone,Port_modem,Separated,StreamingMovies,StreamingTV,Tablet,TechSupport,Techie,Tenure,Two Year,Widowed,Yearly_equip_failure,Bandwidth_GB_Year
7306,41,3,0,1,1,10,1,29921.91,2,3,3,2,4,3,2,2,0,0,162.4827,0,0,0,0,0,1,10.83099,1,1,1,1,1,0,0,0,0,48.39095,0,0,0,4402.52349
7307,31,6,0,0,0,15,1,26624.15,3,4,4,4,4,2,2,4,0,0,275.1198,1,0,0,0,1,0,9.972162,0,1,1,1,1,1,1,1,0,59.6238,1,0,1,5755.570849
7308,76,1,0,1,1,11,0,39070.38,3,4,4,3,4,4,4,4,1,0,172.4705,1,0,0,0,0,0,10.9073,0,1,1,0,1,0,1,0,0,61.30659,0,0,0,5777.009445
7309,57,3,0,2,0,9,1,12515.49,4,5,5,2,5,2,2,3,1,0,207.6094,0,0,0,0,0,0,6.229402,1,1,0,0,1,1,0,0,0,64.29382,0,0,2,5837.413915
7310,39,4,0,0,0,9,0,42914.32,4,4,4,3,3,4,4,4,0,0,202.6362,0,0,0,0,0,1,13.19651,0,1,0,0,1,1,1,1,0,51.62495,0,1,2,5335.120882
7311,39,0,0,1,0,17,1,112803.7,6,5,5,4,2,3,3,5,0,0,172.4624,1,0,0,0,0,1,7.577211,0,1,1,0,0,1,0,0,0,53.07792,0,0,0,4723.704977
7312,65,2,0,0,0,12,0,27669.81,3,3,1,4,3,4,3,5,0,0,190.127,0,0,0,0,0,1,10.29073,1,1,0,1,1,1,1,0,0,68.57417,1,0,1,6572.766125
7313,55,2,0,3,1,12,1,22011.62,4,4,3,3,3,3,3,3,1,1,275.1336,1,0,0,1,1,0,13.36178,0,1,0,0,1,1,1,0,0,63.73496,0,0,0,6018.481264
7314,77,3,0,2,0,9,0,1737.57,2,4,3,5,3,4,3,4,0,1,230.1344,1,0,0,1,1,0,10.49734,1,1,1,0,1,1,0,0,0,59.66552,0,0,0,5511.495437
7315,21,2,0,1,1,10,1,93786.55,4,4,4,2,4,2,4,2,1,0,255.1555,1,0,0,0,0,1,15.27078,0,1,0,1,1,1,0,0,0,63.7669,1,0,1,6113.785106
7316,33,1,0,0,0,13,0,83992.54,3,4,4,3,3,5,4,4,0,0,152.4555,0,0,0,1,1,1,9.988389,0,1,0,0,1,0,1,0,0,49.92224,0,1,0,4914.99202
7317,21,1,0,1,0,12,0,72202.98,3,2,4,3,4,4,2,3,1,0,117.472,0,0,0,0,0,0,5.921325,0,1,0,1,0,1,1,1,0,45.8143,1,0,0,4122.56284
7318,73,1,0,2,0,13,1,48830.79,5,5,4,6,2,4,6,4,0,0,167.4564,1,0,0,0,1,0,7.277887,0,1,0,0,0,0,0,0,0,69.348,1,1,0,5799.124998
7319,89,1,0,1,0,13,0,22892.91,2,3,4,4,3,3,3,4,1,0,220.1149,1,0,0,1,0,0,8.011535,0,1,1,0,1,1,1,0,0,66.31286,0,0,0,6321.808564
7320,34,2,0,0,1,12,0,42532.49,3,3,3,4,4,2,3,2,1,0,149.9845,0,0,0,0,1,0,7.107692,1,1,0,0,1,0,1,0,1,71.27541,1,0,2,6370.865009
7321,19,4,0,2,1,5,0,9566.65,5,5,4,2,4,3,3,3,0,0,202.65,0,0,0,0,0,1,14.04224,0,1,1,1,1,1,1,0,0,66.99456,1,0,0,6740.868766
7322,40,1,0,0,0,12,1,45822.57,5,4,5,2,6,5,5,4,0,0,169.9378,0,0,1,0,1,0,12.31779,0,1,0,1,1,0,1,0,0,59.90148,0,0,0,5217.193169
7323,72,2,0,2,0,7,0,74964.31,5,5,6,4,5,4,3,3,1,0,149.9378,0,0,0,0,1,0,9.513491,1,1,0,1,1,0,0,0,0,47.30434,0,0,0,4610.488208
7324,49,1,0,0,1,10,0,40675.75,1,1,2,3,3,2,2,2,1,0,104.9781,0,0,0,1,0,0,12.89979,0,1,1,0,0,0,1,0,0,52.09557,0,0,1,4879.170769
7325,65,2,0,2,0,10,0,45020.53,4,4,5,2,5,4,4,5,1,0,114.9509,0,0,0,1,1,0,8.595477,0,1,1,0,0,0,1,0,0,61.37365,0,1,0,5626.567359
7326,89,1,0,1,1,10,1,13219.33,3,4,3,4,3,3,2,3,1,0,265.147,1,0,0,1,0,0,5.341231,1,1,1,0,1,1,0,1,0,49.61909,0,1,0,4629.932238
7327,44,3,0,1,0,12,1,24283.07,4,4,4,2,3,3,4,3,1,0,144.9607,1,1,0,1,0,0,8.6976,1,1,1,0,0,0,0,0,0,53.96674,0,0,0,4683.762963
7328,42,0,1,2,0,6,0,24137.89,3,3,2,3,2,3,3,4,1,1,230.1344,1,0,0,0,1,0,6.390988,0,1,1,0,1,1,0,0,0,56.26118,0,0,0,5302.002755
7329,41,4,0,1,0,15,0,12083.45,2,3,2,4,4,3,3,2,1,0,104.9923,0,0,0,0,1,1,7.774689,0,1,1,0,0,0,0,0,0,59.49517,0,1,0,5274.614337
7330,37,1,0,1,1,13,0,22019.01,4,3,4,4,1,4,4,2,1,1,165.0182,1,0,0,1,0,1,8.517013,0,1,1,0,0,1,0,1,0,47.2887,0,0,0,4423.213665
7331,23,4,0,2,1,8,1,54773.38,3,3,3,4,3,3,3,2,1,0,220.1323,0,0,0,0,0,0,6.301705,1,1,1,0,1,1,1,0,0,47.99026,0,0,3,4728.939595
7332,67,7,0,0,0,11,1,23372.7,4,5,5,5,3,4,5,4,0,0,230.1051,0,0,0,1,1,0,12.69243,0,1,1,0,1,1,1,0,0,60.89564,0,1,0,5696.26264
7333,36,0,0,2,1,12,0,42670.92,4,4,5,3,4,4,3,2,1,0,130.0064,0,1,0,0,0,1,11.92901,0,1,0,0,1,0,0,0,0,56.56535,0,0,0,5078.641529
7334,23,2,0,1,0,11,0,50865.2,3,5,4,4,3,4,4,4,0,1,104.9643,0,0,0,0,0,0,12.50796,0,1,0,0,0,0,0,1,0,70.32404,0,0,1,6325.692413
7335,60,1,1,0,0,9,0,82148.12,4,3,3,4,2,4,3,4,1,1,242.6106,1,0,0,0,1,0,6.273619,1,1,0,0,1,1,0,0,0,45.09367,1,0,0,4772.225208
7336,61,1,0,1,1,15,1,38613.68,3,3,1,3,3,2,2,3,1,0,194.9768,1,0,0,0,0,0,11.08536,1,1,0,1,0,1,0,1,0,58.77685,0,0,0,5210.637512
7337,52,0,0,1,1,7,0,142974.0,3,1,3,2,4,3,2,3,0,1,142.4827,0,0,0,0,0,1,5.192264,1,1,0,0,1,0,0,0,0,56.81197,0,0,0,5377.598586
7338,63,0,0,3,1,10,1,62262.35,5,3,4,4,3,3,4,4,0,0,157.4836,1,0,0,0,0,0,15.93197,1,1,0,1,0,0,0,0,0,44.39952,0,0,0,3748.057497
7339,68,8,0,0,0,12,0,41111.2,5,5,4,3,4,5,4,5,1,0,159.9656,1,0,0,0,1,0,1.636634,1,1,0,0,0,0,0,1,0,48.10173,0,0,0,4790.240813
7340,44,1,0,2,1,16,1,15907.11,2,3,2,5,3,4,4,3,1,0,195.0062,1,0,0,0,1,1,13.58049,1,1,1,0,0,0,0,1,0,68.29561,1,0,1,6054.932884
7341,25,1,0,2,0,9,1,36116.64,3,3,3,3,3,3,2,5,1,0,172.4555,0,0,0,0,1,1,5.542608,0,0,0,1,1,0,0,0,0,63.64732,1,0,0,5734.616741
7342,50,3,0,0,0,11,0,12691.05,4,4,4,3,3,4,3,5,0,0,200.1185,0,0,0,0,0,0,10.49766,1,1,1,0,1,1,0,1,0,66.60033,1,1,0,6420.118468
7343,55,1,0,1,0,12,0,35731.92,4,4,4,5,3,4,4,4,0,0,220.1478,1,1,0,0,0,0,1.923689,1,1,1,0,1,1,1,1,0,60.11026,1,0,1,5468.830044
7344,38,1,0,0,1,13,1,41361.07,3,4,3,3,3,3,3,3,1,0,149.9621,0,0,0,0,0,0,14.38651,1,1,1,1,0,1,0,0,0,43.8884,1,0,1,3989.844733
7345,49,4,0,0,1,12,1,40059.29,3,2,1,4,5,4,3,3,1,0,174.9919,0,1,0,0,0,1,8.189489,0,1,1,0,1,0,1,1,0,66.49135,0,0,0,5976.795747
7346,81,6,0,1,0,13,1,62613.43,4,4,3,4,4,4,2,3,1,1,134.9509,0,0,0,0,1,0,11.44144,1,1,1,0,0,0,0,0,0,64.00973,1,0,1,5499.748153
7347,64,4,0,0,0,11,0,15678.41,4,3,4,3,4,3,4,3,0,0,230.1344,1,0,0,1,1,0,9.26731,1,0,0,0,1,1,1,0,1,63.88775,0,0,3,5930.862567
7348,51,1,0,0,0,13,1,49188.96,5,4,3,4,3,4,6,5,1,0,159.9349,0,0,0,0,1,0,15.30265,1,1,0,0,0,1,0,0,0,56.56864,0,0,0,4995.058092
7349,71,0,0,2,1,10,0,11091.71,4,4,3,2,3,3,3,5,1,0,210.1518,0,0,0,0,1,0,9.779993,1,1,0,0,1,1,0,0,0,44.92225,0,0,0,4291.029972
7350,49,4,0,1,0,15,0,13218.2,2,2,3,3,4,3,2,3,1,0,139.9349,0,0,0,0,1,0,7.295501,0,0,1,1,0,1,1,0,0,59.82583,1,0,3,5774.350984
7351,62,4,0,1,0,5,0,16076.21,3,3,3,1,5,2,1,3,0,0,159.9476,1,0,0,0,0,0,11.22957,0,1,0,0,1,0,0,0,1,63.84542,1,1,0,5955.858742
7352,68,3,0,0,1,13,1,16657.89,4,4,3,4,2,4,2,2,0,0,162.5007,0,0,0,1,1,1,10.36617,1,1,1,0,0,0,0,1,1,66.86351,0,0,0,5766.235014
7353,76,2,0,0,0,6,0,17355.79,4,4,4,4,3,3,4,3,0,0,114.9509,0,1,1,1,1,0,9.738467,0,1,0,0,0,0,0,0,0,58.50292,0,0,0,5269.166004
7354,29,0,1,2,1,14,0,26280.72,3,4,4,2,3,5,2,6,1,0,232.6707,1,0,0,0,0,0,8.566455,0,1,0,0,1,1,0,1,0,45.91201,0,1,0,4492.115868
7355,38,2,0,3,0,6,0,77580.3,2,2,3,4,3,3,3,5,1,1,174.9581,1,0,0,0,1,1,14.12839,1,1,0,0,0,1,0,0,0,66.43229,0,0,0,6437.319274
7356,69,10,0,0,0,14,0,29758.35,4,4,3,2,4,6,5,5,0,1,114.9838,0,0,0,0,1,0,15.98941,0,1,0,0,0,0,0,1,1,69.50693,0,0,0,6034.69613
7357,83,0,0,1,0,10,1,33203.62,4,3,3,4,2,5,2,4,0,0,184.9647,0,1,1,0,1,1,12.49614,0,1,0,0,1,0,0,1,0,49.53164,0,0,1,4275.271246
7358,26,2,0,1,0,14,1,87230.5,3,3,4,4,3,3,4,2,1,0,112.4551,0,0,0,0,0,0,13.98565,0,1,1,1,0,0,0,0,0,37.33507,0,0,1,3277.279641
7359,47,6,0,1,1,10,0,24395.72,3,3,2,2,1,4,4,4,1,1,104.9781,0,0,0,0,0,0,10.11921,1,1,0,0,0,0,1,0,0,68.08474,0,0,0,6349.768903
7360,18,3,0,1,1,6,0,28961.72,4,3,3,4,4,3,2,3,1,0,150.0208,1,0,0,1,1,1,7.142391,0,1,1,1,0,0,0,0,0,42.64646,0,0,1,4095.787596
7361,65,3,0,1,0,16,0,82191.44,5,5,5,3,3,3,5,4,1,0,117.4835,0,0,0,0,0,1,7.081175,1,1,1,1,1,0,0,0,0,63.42517,0,0,0,5552.848067
7362,43,2,0,1,0,14,0,86114.5,3,5,4,4,3,5,5,4,0,0,232.652,1,0,0,0,1,1,12.58727,1,1,0,0,1,1,1,0,0,68.80222,0,0,0,6416.029238
7363,22,8,0,2,1,11,0,10000.49,4,4,3,2,3,4,4,5,0,0,175.0048,1,0,0,0,1,1,13.05148,1,1,0,0,0,1,1,0,0,59.9755,0,1,0,5770.027634
7364,45,1,0,0,1,6,0,66987.12,3,3,3,4,3,3,3,4,0,1,255.1336,1,0,0,0,1,0,8.969212,1,1,0,0,1,1,0,0,0,64.29675,0,0,1,6432.95498
7365,54,2,0,1,0,8,0,92667.03,4,3,4,3,3,5,5,3,0,1,200.1185,0,0,0,0,0,0,16.70921,1,1,0,0,1,1,0,1,0,44.04708,1,0,1,4528.254142
7366,66,0,0,1,1,19,1,21304.2,4,4,4,3,4,4,5,3,0,0,147.4738,0,0,0,0,1,0,5.412992,1,1,1,1,0,0,0,0,0,44.60874,1,0,0,3777.403759
7367,53,0,0,0,1,12,0,15849.62,4,3,4,4,3,5,4,4,0,0,159.9794,1,1,0,0,1,0,9.757767,1,1,0,0,0,0,0,0,0,58.80144,0,0,0,5468.390333
7368,24,7,0,0,0,11,0,34593.77,5,5,5,3,3,5,5,5,1,0,127.475,0,0,0,0,0,0,10.10075,1,1,0,0,1,0,0,1,0,40.91782,1,0,0,3895.327082
7369,29,0,0,2,1,8,1,33140.57,3,2,3,4,4,1,3,3,0,1,182.4608,0,0,0,1,1,0,7.638651,1,1,0,0,1,0,0,0,0,67.87033,0,0,0,5964.398265
7370,44,3,0,1,0,11,0,46926.44,4,4,6,3,3,4,6,4,0,0,159.9805,1,0,0,0,0,0,6.470752,1,1,1,0,1,0,1,1,0,62.76856,1,0,0,5486.682465
7371,57,0,0,1,1,18,1,4547.32,2,2,3,4,4,3,5,2,1,0,207.4974,1,0,0,0,0,1,9.775597,1,1,1,0,1,0,0,1,0,61.45515,1,1,0,5486.72348
7372,42,0,0,2,0,12,0,8651.06,4,5,3,2,4,2,2,3,0,0,107.482,0,0,0,1,0,1,4.132345,1,0,0,1,0,0,0,1,0,64.22853,0,0,1,5777.579326
7373,56,0,0,2,0,13,1,93783.49,2,2,1,5,2,3,4,2,0,1,149.9778,0,0,0,1,1,1,10.29519,1,1,0,0,0,0,0,1,0,48.25673,0,0,0,4103.479649
7374,34,2,0,0,0,14,1,30483.16,5,5,4,4,5,4,5,3,0,1,179.9476,1,0,1,0,0,0,5.963307,1,1,0,0,1,0,1,0,0,45.15306,1,0,0,4037.157006
7375,47,0,0,0,0,10,0,55327.65,3,3,3,3,4,2,2,4,0,1,147.4564,1,0,0,0,1,0,9.483539,0,1,0,0,0,0,1,0,0,69.05527,1,0,0,6243.093544
7376,86,3,0,0,0,6,1,8792.33,3,4,3,4,3,5,4,4,1,0,147.4421,0,0,0,0,0,0,9.838368,1,1,1,0,1,0,0,0,1,47.02083,0,1,0,4064.656734
7377,39,2,0,2,1,17,1,112687.7,2,3,1,4,4,3,4,2,0,0,124.9781,0,1,0,0,0,0,11.05441,1,1,0,0,0,0,1,0,0,55.54544,0,0,0,4729.636324
7378,73,4,0,1,1,12,0,52716.21,3,3,3,5,2,5,4,4,1,0,174.9699,0,0,0,0,1,0,11.18538,0,1,0,0,1,0,0,1,0,44.29563,1,0,1,4511.720825
7379,64,3,0,2,0,6,0,10093.41,4,4,4,3,3,3,2,5,0,0,230.1344,1,1,0,0,1,0,14.15526,1,1,0,0,1,1,0,0,0,51.83423,0,0,1,4912.438643
7380,43,1,0,0,1,12,1,14074.23,4,4,5,4,3,3,3,4,0,0,220.1323,0,1,0,0,0,0,10.47636,0,1,1,0,1,1,1,0,0,50.68244,0,0,0,4744.550399
7381,66,4,0,1,0,13,0,118983.0,4,5,6,3,4,3,3,4,1,1,159.9476,1,0,0,1,0,0,11.793,1,0,0,0,1,0,1,0,0,70.23581,0,0,1,6548.644506
7382,78,2,0,2,0,13,1,61852.29,3,3,3,3,5,3,5,2,0,0,169.9447,1,0,0,0,0,0,12.74847,1,1,1,1,0,1,0,0,0,54.28465,0,0,0,4681.080835
7383,66,1,0,0,0,12,1,62184.87,4,4,3,3,6,3,3,3,1,0,230.1051,0,1,0,0,1,0,11.21132,1,1,1,0,1,1,0,0,0,67.96008,0,0,0,6140.731914
7384,44,2,0,3,0,12,0,18216.49,4,4,5,4,4,3,2,3,0,0,129.9778,0,1,0,0,1,1,8.497025,1,1,0,0,0,0,1,1,0,71.11595,0,0,1,6490.921609
7385,49,0,0,1,1,14,0,56905.46,3,4,4,2,4,3,3,5,1,0,129.9621,0,0,0,0,0,0,8.430619,0,1,1,1,0,1,1,0,1,56.1113,0,0,0,5338.007308
7386,34,1,0,2,0,12,0,110491.4,3,3,4,4,4,3,5,5,1,0,104.9643,0,0,0,0,0,0,14.08607,0,1,1,1,0,0,1,1,0,53.90815,1,0,1,4996.04596
7387,40,4,0,0,1,10,1,62662.78,3,4,2,3,4,2,4,3,0,0,169.9928,1,1,0,0,0,0,10.06822,0,1,0,0,0,0,0,1,0,59.15954,0,0,0,5160.332033
7388,80,0,0,0,1,17,0,51063.25,3,4,3,2,4,3,3,1,1,0,174.9699,0,0,0,0,1,0,8.46938,0,1,0,1,1,0,0,1,0,61.52081,0,0,0,5777.025623
7389,83,1,0,0,0,10,0,3945.76,4,4,4,5,2,3,3,3,1,0,222.6326,1,1,0,0,0,1,2.607278,1,1,0,0,1,1,0,0,0,66.72374,0,0,0,6450.35056
7390,27,4,0,0,1,17,0,36461.2,3,3,3,3,3,3,4,2,1,0,144.9889,0,1,0,0,0,1,12.25094,1,1,1,0,0,1,1,1,0,59.7815,0,0,1,5913.530314
7391,79,2,0,1,1,15,1,21391.25,4,3,3,4,4,3,5,3,0,0,147.4738,0,1,0,0,1,0,14.14454,1,1,1,0,0,0,0,0,1,50.01323,0,0,0,4239.183678
7392,27,3,0,1,1,10,1,46593.83,4,3,4,4,3,4,4,4,0,0,127.4958,0,0,0,0,0,1,10.52806,0,1,0,1,0,0,1,0,0,61.95264,0,0,0,5399.959925
7393,66,8,0,0,1,12,0,34865.54,4,5,5,3,4,4,5,3,0,1,137.4836,1,0,0,1,0,0,14.55144,1,1,0,0,0,0,0,0,1,62.95177,0,0,0,5918.124559
7394,77,6,0,1,1,10,1,47631.91,5,5,6,4,3,5,4,5,1,1,235.1591,0,0,0,0,0,1,12.84811,1,1,1,0,1,1,0,1,0,51.58437,0,0,0,4987.482025
7395,31,4,0,0,0,15,0,15481.45,5,5,6,3,3,5,5,4,0,1,194.9525,1,0,0,0,1,0,7.750073,0,1,0,0,1,0,1,1,0,71.32292,0,0,0,6768.49967
7396,69,2,0,1,0,19,0,26281.66,3,3,3,4,4,3,3,2,1,0,114.9658,0,0,0,0,0,0,7.043749,1,1,1,0,1,0,0,0,0,70.02963,0,1,2,5974.900569
7397,74,0,0,2,0,11,1,59234.25,3,3,1,4,4,1,4,3,1,0,137.4392,0,0,0,0,0,0,6.978157,1,1,0,0,0,1,0,0,1,46.63035,0,0,1,3980.552637
7398,51,0,0,0,0,12,0,40202.64,3,4,2,4,4,3,3,3,0,0,147.4713,1,1,0,0,0,0,9.687823,1,1,1,0,1,0,0,0,0,46.50319,0,0,2,4034.305669
7399,58,0,0,2,1,11,0,34267.42,3,3,3,4,4,3,3,4,0,0,255.1336,1,0,0,1,1,0,15.80681,1,1,0,1,1,1,1,0,0,69.9263,0,0,0,6820.82156
7400,87,0,0,0,0,12,1,20519.11,2,3,2,2,3,3,2,2,0,0,152.466,0,1,0,1,0,1,15.63468,0,1,0,0,0,1,0,1,0,63.86407,0,0,0,5382.496895
7401,33,1,0,0,1,10,0,24629.69,3,2,2,3,4,3,2,3,0,0,215.1591,0,0,0,0,0,1,7.649459,0,1,1,1,1,1,1,1,0,63.60301,0,0,0,6329.040598
7402,50,1,0,1,0,10,0,17036.62,3,3,3,4,4,2,3,4,0,0,139.9349,0,0,0,0,1,0,8.652966,1,1,0,0,0,1,0,0,1,62.57813,0,1,1,5857.181194
7403,67,3,0,0,1,14,1,41522.19,2,3,2,3,5,1,2,2,0,0,172.4579,0,0,0,0,1,0,9.027027,0,1,1,0,0,1,1,0,0,57.08875,0,1,0,5084.877488
7404,63,1,0,0,1,13,1,45907.32,3,3,3,5,3,4,3,4,1,0,182.4676,1,1,0,0,0,0,8.851285,0,1,1,0,0,1,0,0,0,62.56329,1,0,2,5510.00981
7405,77,5,0,0,0,9,1,34004.09,2,3,4,3,5,2,3,3,1,0,194.9581,1,0,0,0,1,1,10.0382,0,1,0,0,0,1,0,0,0,41.14853,0,0,1,3916.615527
7406,76,4,0,1,1,18,1,77874.21,4,4,5,4,2,4,3,5,0,0,172.5104,1,0,0,1,0,1,10.61363,0,1,1,0,0,0,0,1,0,42.52243,0,1,1,3754.296166
7407,67,6,0,1,1,8,1,23180.99,5,4,6,3,4,4,5,4,1,0,184.9785,0,1,0,0,1,1,7.540516,0,1,1,0,1,0,1,0,0,57.43857,0,0,1,5327.251383
7408,49,0,0,2,0,2,1,12958.74,5,5,4,4,3,5,7,5,0,0,172.4624,1,0,0,1,0,1,2.783453,0,1,1,0,0,1,1,0,0,54.84444,0,1,0,4835.663594
7409,88,0,0,4,1,13,1,6362.72,5,4,5,4,3,5,4,4,0,0,217.484,1,0,0,1,1,1,10.41772,0,1,1,0,1,0,0,0,0,58.19013,0,0,0,5124.938421
7410,57,0,0,0,0,15,0,43104.69,2,5,3,3,3,2,4,3,1,0,124.9607,1,0,0,0,0,0,8.639261,0,1,0,0,0,0,0,0,1,49.99506,0,0,0,4636.850137
7411,67,0,0,0,0,11,0,18759.85,3,3,1,3,5,2,1,3,1,0,187.6094,0,0,0,1,0,0,11.57551,1,1,0,0,1,1,1,0,1,69.37716,0,1,0,6542.285377
7412,81,0,0,1,1,8,0,25971.15,3,3,4,3,3,3,3,3,0,0,127.4738,0,0,0,0,1,0,14.92648,0,1,0,0,0,0,0,0,0,64.63454,1,0,0,5782.589893
7413,66,3,0,2,0,12,1,34568.72,5,6,5,3,3,5,4,5,1,0,262.6106,1,0,0,0,1,0,10.41068,1,1,1,0,1,1,0,0,0,62.32227,1,0,0,5812.302388
7414,71,1,0,2,0,11,0,41217.44,4,4,4,4,4,5,3,3,0,0,162.4982,1,0,0,0,0,1,9.093249,0,1,1,0,1,0,1,1,0,69.03225,0,1,0,5925.026826
7415,63,2,0,1,0,12,0,108805.1,5,5,5,3,5,3,4,3,0,0,177.6508,0,0,0,0,0,1,12.19485,1,0,0,0,1,1,0,0,0,51.58906,0,0,2,4774.105626
7416,29,1,0,0,0,7,0,59954.4,2,2,4,3,4,3,3,4,1,0,117.4392,0,0,0,0,0,0,9.015432,1,1,0,0,0,1,1,0,1,70.77308,1,1,0,6550.573563
7417,27,2,1,1,0,13,1,68388.05,4,4,3,4,2,5,5,4,0,0,240.1149,1,0,0,0,0,0,6.170637,0,1,0,0,1,1,0,0,1,38.36776,0,0,0,3805.559709
7418,51,0,0,2,1,10,1,33535.84,4,4,5,4,3,5,4,4,1,1,179.9794,1,0,0,1,1,0,10.50958,1,1,1,0,0,0,0,0,0,64.86671,0,0,1,5640.714867
7419,45,4,0,1,0,12,1,40964.54,4,5,5,4,5,3,3,3,0,0,149.9598,0,0,0,0,0,1,10.97509,0,1,0,0,1,0,0,0,1,65.31996,0,0,1,5722.173958
7420,69,0,0,3,1,12,0,46403.85,4,4,3,4,2,5,4,4,1,0,187.4811,1,0,0,0,1,1,8.293686,0,1,1,0,0,1,1,0,0,71.25511,0,0,0,6754.429939
7421,87,1,0,0,0,20,0,113865.7,2,2,3,5,4,1,2,3,0,0,129.9598,0,0,0,1,0,1,4.984025,0,1,0,0,1,0,0,0,0,41.37315,0,1,0,3943.462001
7422,30,2,0,1,0,12,1,16210.49,4,3,4,4,2,3,4,3,0,0,245.132,0,1,0,1,1,1,8.699742,1,1,1,0,1,1,1,1,0,60.7303,0,0,0,5729.627989
7423,63,1,0,0,0,12,0,37904.65,3,2,3,5,3,3,3,1,0,0,149.9378,0,0,0,0,1,0,15.73786,1,1,1,1,1,0,0,0,0,53.82086,0,0,0,5060.874121
7424,28,2,0,0,0,15,1,25214.35,3,4,4,4,1,4,4,3,1,1,137.4392,0,0,0,0,0,0,6.821288,0,1,0,0,0,1,0,0,0,68.86725,0,0,0,6014.982252
7425,28,5,0,0,0,17,1,82784.14,1,1,3,3,3,3,3,3,0,0,147.4601,0,1,0,0,1,0,8.923752,0,0,0,0,0,0,0,1,0,66.31705,0,0,0,5753.824737
7426,64,0,0,1,0,17,0,24397.51,4,2,4,4,3,4,3,4,1,0,139.9792,0,0,0,0,1,1,5.939723,1,1,1,0,1,0,0,0,0,68.82379,0,1,0,6000.114125
7427,25,1,0,0,0,11,0,36700.44,4,3,3,3,2,5,3,4,0,0,159.9642,1,0,0,0,1,0,12.70422,1,1,0,0,0,1,1,0,0,59.28871,1,0,0,5328.076501
7428,59,0,0,1,1,14,1,50956.85,5,4,4,3,2,7,5,6,0,0,192.4885,1,0,0,0,1,0,6.436661,1,1,1,0,0,0,0,1,1,63.95686,0,1,1,5461.972077
7429,40,1,0,2,0,8,1,51463.12,2,4,2,2,3,4,5,3,1,1,202.4433,1,0,0,0,1,0,9.810217,1,1,0,0,1,0,0,0,0,47.91529,1,0,0,4393.136079
7430,88,0,0,1,1,13,1,32152.08,4,4,3,4,3,3,5,3,1,0,275.1336,1,0,0,0,1,0,13.29565,1,1,1,0,1,1,0,0,0,48.68893,1,1,0,4615.877756
7431,62,0,0,2,0,12,0,6093.26,2,3,1,3,1,3,3,3,0,0,112.4844,1,0,0,0,0,0,9.018622,1,1,0,1,0,0,1,0,0,67.04659,1,0,1,5521.842531
7432,36,2,0,0,1,11,0,45399.13,3,5,3,4,3,5,4,5,1,1,114.9976,0,0,0,0,1,0,10.60927,1,1,0,0,0,0,0,0,0,45.23339,1,0,0,4070.801017
7433,68,3,1,0,1,16,0,22555.47,3,4,2,2,4,3,4,2,1,1,190.1737,0,0,0,0,0,1,15.2165,1,1,1,0,1,1,0,0,1,47.57047,0,0,0,4591.422629
7434,87,5,0,1,1,12,1,20009.09,3,2,2,2,5,3,4,4,1,1,160.0013,1,0,0,0,0,1,11.0701,0,1,1,0,0,0,0,0,0,63.70026,0,0,1,5562.243986
7435,50,3,0,0,1,11,0,17201.71,3,4,3,4,2,4,4,4,0,0,104.9781,0,0,0,0,0,0,10.99852,0,1,1,0,0,0,0,0,0,43.63637,0,1,0,4162.046301
7436,24,2,0,0,1,13,0,48510.35,3,4,3,4,2,5,5,3,0,0,174.9882,1,1,0,0,0,1,17.07819,1,1,1,0,1,0,0,0,0,55.67036,0,0,0,5509.37969
7437,54,1,0,0,0,5,1,26029.85,3,4,4,3,4,3,3,3,0,0,255.1417,1,0,0,0,0,1,10.74527,0,1,1,1,1,1,1,1,0,70.18772,0,0,0,6373.036903
7438,63,1,0,0,0,13,0,8460.1,3,3,5,2,3,4,4,6,0,0,242.6106,1,0,0,0,1,0,4.95574,0,1,1,1,1,1,0,0,0,62.281,1,0,1,6123.627846
7439,69,2,0,2,1,11,0,54874.47,4,3,4,6,2,4,5,3,0,0,220.1615,1,0,0,0,0,0,10.07715,1,1,0,0,1,1,0,0,0,53.13301,1,0,1,4962.835767
7440,87,0,0,0,0,13,1,14356.43,4,5,4,3,5,2,3,3,0,0,124.9643,0,0,0,0,0,0,10.76499,1,1,1,0,0,0,1,1,0,58.79677,0,0,2,4696.276365
7441,78,3,0,0,0,12,1,9726.8,4,3,4,2,5,3,3,4,0,0,114.9728,0,0,0,0,0,1,9.282099,0,1,1,0,0,0,0,0,0,64.91269,0,1,0,5390.143405
7442,66,2,0,0,1,15,0,20656.27,4,4,4,5,3,4,5,3,1,0,225.1786,0,0,0,0,1,1,7.275267,1,1,1,1,1,1,0,1,0,71.14876,1,0,0,6597.462528
7443,45,8,0,0,1,9,0,31525.05,4,2,3,6,2,5,4,3,1,0,267.6427,1,1,0,0,1,0,14.32129,0,1,0,0,1,1,0,1,1,65.80384,1,0,0,6823.312804
7444,76,1,1,0,1,8,1,23177.92,3,3,4,5,2,2,3,4,0,0,235.1591,0,0,0,0,0,1,11.86676,1,1,1,1,1,1,0,1,0,71.20051,0,0,0,6397.088048
